Date,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P
2013-06-26,0.09921226012,0.09454280223,0.1002827143,0.097531825,0.1949977122,-0.06829400944,0.2682987086
2013-06-27,0.1038766787,0.09776947543,0.1068859364,0.1018867128,0.1983360392,-0.1912638262,0.05215500953
2013-06-28,0.1065013628,0.09938798609,0.1094271266,0.103288745,0.1994108006,-0.2680967793,-0.006468154735
2013-07-01,0.107494387,0.09924182047,0.1086002337,0.102350347,0.1986914664,-0.4435465896,0.1179243624
2013-07-02,0.1057290477,0.09694777101,0.1053827965,0.1007261198,0.1974463689,-0.6016136385,0.3862492282
2013-07-03,0.103617217,0.09565376204,0.1040062434,0.1012503032,0.1978481551,-0.7607601661,0.6664376842
2013-07-05,0.1054404309,0.09666841528,0.1057627593,0.1045150093,0.2003507276,-0.7753621952,0.9363777088
2013-07-08,0.1100660907,0.1012833585,0.1113917072,0.1103235867,0.204803355,-0.7294937198,1.139060336
2013-07-09,0.1166851343,0.1085490645,0.1195203397,0.1187236144,0.2112424814,-0.6687251159,1.090438302
2013-07-10,0.124662171,0.1186451304,0.12955996,0.1298961985,0.2198069816,-0.5560527653,0.6445020703
2013-07-11,0.1350371018,0.1303989713,0.1404900071,0.1419705682,0.2290627969,-0.4198562943,-0.1913486311
2013-07-12,0.1444777741,0.1390805007,0.149101896,0.1499146281,0.2351525351,-0.3511928816,-1.242855307
2013-07-15,0.1493819232,0.1436071554,0.1524980009,0.1524024636,0.2370597953,-0.2610895318,-2.499644448
2013-07-16,0.1477920649,0.1404663935,0.1477718767,0.1458730819,0.2320548864,-0.112540776,-3.7246704
2013-07-17,0.1364733298,0.1270912759,0.1318300228,0.1284613543,0.2187081194,0.1045135954,-4.07147687
2013-07-18,0.1128089767,0.1024744946,0.1057394342,0.1015058901,0.1980456664,0.3860792312,-3.602381214
2013-07-19,0.07966915782,0.06895453203,0.07156938744,0.06701057433,0.1716035691,0.656221617,-2.462526478
2013-07-22,0.05229229581,0.041098935,0.04862434542,0.0432062073,0.1533567791,0.6289228378,-1.600484789
2013-07-23,0.03399016312,0.02190774644,0.03394527891,0.02695142842,0.140896824,0.4967223288,-0.9261554034
2013-07-24,0.02213733203,0.009574957084,0.02480452358,0.01697717471,0.1332500565,0.3172478394,-0.4424726241
2013-07-25,0.01405629359,0.001368546964,0.01832601073,0.01062804799,0.1283796215,0.1387699269,-0.06473077057
2013-07-26,0.0100934162,-0.001946565351,0.0159778419,0.008850216482,0.1270089762,-0.0628952195,0.122681275
2013-07-29,0.01076263604,-0.00150089321,0.01690481528,0.009390488549,0.1274086316,-0.2053565851,0.1951982292
2013-07-30,0.01399372288,0.001595906029,0.01926359357,0.01161373988,0.1290896307,-0.249654592,0.1780000756
2013-07-31,0.01735502275,0.004105396107,0.02163076327,0.01355550982,0.1305454233,-0.2922305224,0.2055015939
2013-08-01,0.01941145015,0.006005099332,0.02298734231,0.01519401866,0.1317622965,-0.3457193377,0.3156546962
2013-08-02,0.01985009237,0.007451184313,0.02396930297,0.01763817481,0.1336005149,-0.408795946,0.4505883861
2013-08-05,0.02086077895,0.009973643416,0.025132115,0.02047543148,0.1357662042,-0.4181016593,0.5692280956
2013-08-06,0.02222919897,0.01392243411,0.02672619523,0.02516629787,0.1394192471,-0.3869186172,0.4840655201
2013-08-07,0.026091349,0.02121676529,0.03041924204,0.03249228073,0.1452219485,-0.3539169757,0.144977473
2013-08-08,0.03248598338,0.02963326675,0.03669207363,0.03981591882,0.1512392098,-0.3416291927,-0.3241691638
2013-08-09,0.03760873212,0.03428502841,0.04114330376,0.04277758054,0.1542293355,-0.4216714252,-0.6832378897
2013-08-12,0.03852042683,0.03564076342,0.04108623454,0.04185356231,0.1546409058,-0.4542859925,-0.871920359
2013-08-13,0.03653037228,0.03363881234,0.03644751035,0.03658959286,0.1521287651,-0.4265726509,-0.7775791534
2013-08-14,0.03191063384,0.03035683582,0.0290545283,0.03035016608,0.1484657489,-0.4214534132,-0.4856712192
2013-08-15,0.02705942869,0.02289580028,0.02248930062,0.02339732049,0.1438557655,-0.477952871,0.0468737249
2013-08-16,0.02358292826,0.01757010312,0.02173869677,0.01907575367,0.1409461948,-0.5227173788,0.6643673236
2013-08-19,0.02350779708,0.01665737945,0.02372924912,0.01837387615,0.1405949763,-0.5292144124,1.287982588
2013-08-20,0.02817241423,0.02133776777,0.03026964616,0.02405307324,0.1450056281,-0.4457788679,1.663773473
2013-08-21,0.03996248402,0.03262335861,0.04201550161,0.03565721237,0.1538917133,-0.2267428512,1.509689175
2013-08-22,0.0580822778,0.04990691148,0.05816958928,0.05293443703,0.1671004849,0.04545171725,0.802820806
2013-08-23,0.07822906052,0.06949951802,0.07510540954,0.07091079807,0.1808414408,0.3702626701,-0.2387102649
2013-08-26,0.08582674737,0.07804165923,0.08323194107,0.07802230464,0.1862601942,0.4081243995,-1.009276077
2013-08-27,0.08351979206,0.07698991356,0.08197021644,0.07655449978,0.1851117735,0.3610244471,-1.583141422
2013-08-28,0.07585526756,0.06931792532,0.07560271518,0.07113282646,0.1809412045,0.3157949482,-2.104199072
2013-08-29,0.06402698747,0.05763413591,0.06525005959,0.06307597172,0.1747572535,0.3562291822,-2.324219257
2013-08-30,0.04999264026,0.04200748258,0.05175702731,0.04978087471,0.1645622496,0.4919936172,-2.005414194
2013-09-03,0.03199332144,0.02326118263,0.03423660211,0.03208945821,0.1509997309,0.7084402386,-1.165893155
2013-09-04,0.01766550044,0.00834621819,0.02145034528,0.01767567059,0.1399509933,0.7586473108,-0.2013182627
2013-09-05,0.009239898368,0.0006014642995,0.01488465956,0.01054667406,0.134487007,0.6383652134,0.627304696
2013-09-06,0.00805034936,0.000115334105,0.01518888828,0.01069884383,0.1346045407,0.4703158691,1.144114757
2013-09-09,0.01284800606,0.006543039321,0.02112296596,0.01792708089,0.1401461832,0.2635191618,1.245532267
2013-09-10,0.0235114928,0.01721761707,0.03172718115,0.02893460961,0.1485846756,0.09555237472,1.070834731
2013-09-11,0.0363147107,0.02861563509,0.04359620255,0.03954691777,0.1567200114,-0.04764640864,0.8319174748
2013-09-12,0.04785641606,0.03818537336,0.05301971919,0.04794030429,0.1631542443,-0.09923450605,0.6131270003
2013-09-13,0.05759990348,0.04690457759,0.05997044052,0.05465678102,0.1683029384,-0.03262820941,0.3601213943
2013-09-16,0.06568553619,0.05394964029,0.06543938194,0.05887454002,0.1715361538,0.09872647591,0.0911616356
2013-09-17,0.06985015458,0.05782765762,0.06901319851,0.06218964821,0.1740774079,0.2243174218,-0.2073921012
2013-09-18,0.0704352161,0.05908382786,0.07029003749,0.06431039173,0.1757030853,0.2465138477,-0.454764987
2013-09-19,0.06978615001,0.05840800975,0.06973261916,0.0635084546,0.1750883134,0.206197726,-0.4995517293
2013-09-20,0.06613429955,0.05499251454,0.06556696246,0.05873441436,0.1714286798,0.1688298546,-0.2489658226
2013-09-23,0.06029401623,0.05033985725,0.06117607168,0.05446508758,0.1681559537,-0.01095098497,0.07759601902
2013-09-24,0.05672528132,0.0475000245,0.05827216603,0.05190465547,0.1661932031,-0.1700506121,0.4092933828
2013-09-25,0.05455218063,0.04756230478,0.05892949483,0.05296157241,0.1670033763,-0.2944031982,0.6046575352
2013-09-26,0.05567622146,0.05101445486,0.0621450363,0.05759824982,0.1705576906,-0.3246478244,0.6002142788
2013-09-27,0.05948829354,0.05669569331,0.06690212105,0.06446381517,0.1758206187,-0.2726371454,0.4428381327
2013-09-30,0.06477692549,0.06109250653,0.07188917061,0.0710873272,0.1808979896,-0.267147554,0.2073664019
2013-10-01,0.07080302432,0.06601626459,0.07775446275,0.07720498586,0.1855875965,-0.2671223855,-0.07802024586
2013-10-02,0.07589904416,0.07016959305,0.08183172462,0.0814096167,0.188810711,-0.2629870373,-0.3121885761
2013-10-03,0.07988252079,0.07171105333,0.0841578215,0.08229547411,0.1894897421,-0.2968119513,-0.3433530789
2013-10-04,0.08064281798,0.07102379731,0.08443851831,0.08053649135,0.1881413431,-0.3347596354,-0.1446428131
2013-10-07,0.07947365496,0.06889439001,0.08247615123,0.07703332447,0.1854559182,-0.3472869725,0.2693200925
2013-10-08,0.07771886796,0.06761516177,0.08116318949,0.07556526917,0.1843305546,-0.3474691482,0.6819018791
2013-10-09,0.07774365247,0.06990413338,0.08335573208,0.07851415731,0.1865911012,-0.3669890839,0.9133820769
2013-10-10,0.08149719648,0.0762638753,0.08901033536,0.08601229843,0.1923389605,-0.3883160255,0.9074106341
2013-10-11,0.08837823127,0.08446505182,0.09698153845,0.09492066758,0.199167851,-0.4371952578,0.7606125408
2013-10-14,0.09685325625,0.09333310502,0.1054597543,0.1034102784,0.2056757028,-0.4492889305,0.5514499119
2013-10-15,0.1058433647,0.101290828,0.1139255226,0.1102000753,0.2108805316,-0.4113379451,0.3443931762
2013-10-16,0.1121636288,0.1064702547,0.119517202,0.1154070707,0.2148720559,-0.4120637462,0.1618132373
2013-10-17,0.1165299386,0.1097011668,0.1222032818,0.1187106363,0.2174045015,-0.3989890029,0.06638113001
2013-10-18,0.1202211166,0.1112584468,0.1234320712,0.119236345,0.2178075969,-0.342510443,0.1861077362
2013-10-21,0.1222778812,0.1117558887,0.1239498889,0.1172785373,0.2163069694,-0.2777508472,0.4891491485
2013-10-22,0.122691811,0.1110636349,0.1220664471,0.1136495549,0.213525398,-0.1311751741,0.9446781263
2013-10-23,0.1224202804,0.1106464946,0.1206056048,0.1114719869,0.211856637,0.0268803562,1.273065735
2013-10-24,0.1255270637,0.114127526,0.124454662,0.115452778,0.2149089258,0.1191643529,1.247922161
2013-10-25,0.1346136817,0.1232610862,0.1342649907,0.1258041249,0.2228448734,0.1452726901,0.8937042537
2013-10-28,0.1408369718,0.1286588809,0.1416633676,0.1335718517,0.2288002693,-0.01284700818,0.7076287051
2013-10-29,0.1451466929,0.1326058118,0.1473244763,0.1392712355,0.2331696559,-0.1542355393,0.7192883906
2013-10-30,0.1482983548,0.1362079461,0.1520883938,0.1441406503,0.2369014511,-0.221831056,0.9057950533
2013-10-31,0.151881858,0.1405809545,0.1564778099,0.1496616617,0.2411299742,-0.236131475,1.212040582
2013-11-01,0.1567126957,0.1476349324,0.1622489141,0.1579953204,0.2475098264,-0.2205425924,1.451928759
2013-11-04,0.1641044291,0.1586329437,0.1705424651,0.1699332147,0.2566453898,-0.171225861,1.372879317
2013-11-05,0.1754519705,0.173000625,0.1816810282,0.184411621,0.2677190212,-0.04023769001,0.9906474283
2013-11-06,0.190182184,0.1876529509,0.1950527922,0.1985582948,0.2785282256,0.04756474403,0.481261926
2013-11-07,0.2021887411,0.1966177445,0.2054836753,0.2065564022,0.2846171821,-0.01547857014,0.168700037
2013-11-08,0.2085915509,0.2012522706,0.2117042741,0.2116587534,0.2884903607,-0.1559007719,-0.08389547719
2013-11-11,0.2111661826,0.203620882,0.214811486,0.2139582548,0.2902431081,-0.2627990573,-0.27436181
2013-11-12,0.2109775127,0.2047718765,0.2157619028,0.2150843304,0.2911678299,-0.2664529955,-0.4439298909
2013-11-13,0.2102413715,0.205857609,0.2159847922,0.216252446,0.2922643224,-0.1995604827,-0.6323634188
2013-11-14,0.2108936707,0.2047735714,0.2169443613,0.2143107411,0.2912097656,-0.140990494,-0.6280394498
2013-11-15,0.2093667958,0.2016021837,0.2154287105,0.2097209878,0.2884660077,-0.1177321796,-0.4272671019
2013-11-18,0.2053568552,0.1970837148,0.2116060088,0.2036495059,0.2850168807,-0.1606804324,-0.08208839822
2013-11-19,0.2017719863,0.1934415269,0.2086668016,0.1992876679,0.2833120479,-0.2844995683,0.2357887333
2013-11-20,0.2012378545,0.1924383155,0.2087986687,0.1988814701,0.2842056874,-0.4523530914,0.3993005321
2013-11-21,0.2036868377,0.1934626877,0.2113717954,0.2010120149,0.2866133921,-0.5976277158,0.4706754175
2013-11-22,0.2075230142,0.1959495037,0.2146436213,0.2041041988,0.2894175676,-0.6570341709,0.5327732117
2013-11-25,0.2114526782,0.1993127937,0.2182269497,0.2074357156,0.2921723635,-0.6646384193,0.6001284181
2013-11-26,0.214065393,0.2028259663,0.2213996993,0.2111168986,0.2950556992,-0.6417691769,0.6301695315
2013-11-27,0.217250464,0.2081416849,0.2253321336,0.21677571,0.2993835559,-0.6033257863,0.5287555796
2013-11-29,0.2216202624,0.2151956701,0.2297084284,0.2237136694,0.3046638659,-0.4906135438,0.3161843034
2013-12-02,0.2265865819,0.2219862359,0.2332555821,0.2298467231,0.3093231623,-0.273783592,0.07331703251
2013-12-03,0.2313332551,0.2266915827,0.2350353966,0.2338946118,0.3123910022,-0.07405632498,-0.1552999364
2013-12-04,0.2357768812,0.2304702834,0.2351047768,0.2363275716,0.3142310091,0.05908263529,-0.4199527446
2013-12-05,0.2395080818,0.2315780523,0.2336796616,0.2349254329,0.3131405505,0.1121769618,-0.6235885429
2013-12-06,0.2398792798,0.2303602703,0.2343076768,0.2331428529,0.3117656319,-0.03825393795,-0.9419748366
2013-12-09,0.2381591498,0.2278096182,0.2332056477,0.2292384354,0.308768967,-0.1759403478,-1.215790448
2013-12-10,0.2334607879,0.222176875,0.2279369894,0.2212825495,0.3026693392,-0.2437715328,-1.279176553
2013-12-11,0.2252082044,0.2128094084,0.2192777697,0.211188991,0.2949323683,-0.2745044115,-1.176440132
2013-12-12,0.215225446,0.2017566628,0.2094480695,0.2008015192,0.286970581,-0.2826949974,-0.9494412011
2013-12-13,0.2049256728,0.1914456423,0.1991561825,0.1915310838,0.2798651079,-0.2584590775,-0.6459410831
2013-12-16,0.1949481795,0.1823870937,0.1903678846,0.1851088646,0.2749428086,-0.2261188603,-0.3555390173
2013-12-17,0.1876448041,0.1759074935,0.1832162159,0.1803250216,0.2712761761,-0.1635713528,-0.03594802274
2013-12-18,0.181917444,0.1712419294,0.178539339,0.1782200828,0.2696629427,-0.1562110526,0.2431673653
2013-12-19,0.1797592284,0.1701272029,0.1794992624,0.17838845,0.2697921666,-0.2808240406,0.4612237889
2013-12-20,0.1804448656,0.1724640556,0.1836219611,0.181907851,0.2724900942,-0.454149025,0.5095571331
2013-12-23,0.1848902054,0.176348754,0.1899283934,0.1863983189,0.2759323692,-0.7747381635,0.4428119279
2013-12-24,0.1903441398,0.1815144734,0.1965785378,0.1922132124,0.2803898651,-1.078122006,0.2070734741
2013-12-26,0.1966884631,0.1864736049,0.2028255159,0.1971810421,0.2841979954,-1.25136439,-0.1094811764
2013-12-27,0.2016255605,0.1896068735,0.2063437441,0.1995551018,0.2860178423,-1.322326488,-0.4187590773
2013-12-30,0.2034035923,0.1902019652,0.2070212829,0.1996944422,0.2861246483,-1.262907693,-0.7372821233
2013-12-31,0.2032639207,0.189017154,0.2057875291,0.1973736958,0.2843456469,-1.096035678,-1.015250281
2014-01-02,0.200348521,0.1850651109,0.2011469333,0.1918385159,0.2801025173,-0.8445155948,-1.120516669
2014-01-03,0.1945501749,0.1787741866,0.1933215938,0.1838361446,0.2739681016,-0.609602098,-1.03541953
2014-01-06,0.186240323,0.1707043604,0.1841934433,0.1743428783,0.26669084,-0.3984670335,-0.7826676039
2014-01-07,0.176738832,0.1621438528,0.1755283025,0.1663577443,0.2605696921,-0.2591334076,-0.4948245831
2014-01-08,0.1681140423,0.1547760149,0.1666738417,0.1586936661,0.2546946277,-0.1507762431,-0.1024326401
2014-01-09,0.1615762065,0.1500685067,0.1598618559,0.1538270608,0.2509639975,-0.1422007046,0.2374209791
2014-01-10,0.1573324697,0.1488144262,0.1555544032,0.1525704201,0.2500006651,-0.1368524397,0.4508080793
2014-01-13,0.1550949094,0.1498146894,0.152312547,0.1528520057,0.2502165155,-0.1395044969,0.5852404068
2014-01-14,0.1547640878,0.1533437938,0.1540256742,0.1586993447,0.2546989439,-0.1676125677,0.3906572761
2014-01-15,0.1615355004,0.159509971,0.1612059994,0.1661184142,0.2603863014,-0.2051033074,0.06642212361
2014-01-16,0.1700770881,0.164088477,0.1679123878,0.1702123039,0.2635247458,-0.2621424043,-0.1199965153
2014-01-17,0.1763306916,0.1659500809,0.1715261615,0.1702467058,0.2635514177,-0.3092116936,-0.115499318
2014-01-21,0.1795097669,0.1661017465,0.1727390025,0.1688793915,0.2625037408,-0.3681775642,-0.01866070026
2014-01-22,0.1802386035,0.1653802822,0.1725704826,0.1678929908,0.2617483013,-0.3614022621,0.1217174586
2014-01-23,0.1815263165,0.1665370737,0.1729864624,0.1688781985,0.2625044202,-0.2258210031,0.2028197465
2014-01-24,0.1842842563,0.170486543,0.1751720244,0.1714511723,0.2644776918,-0.09155758723,0.1867639549
2014-01-27,0.183180138,0.1715929997,0.175171424,0.1727619889,0.2654829618,-0.06003634393,0.2002188573
2014-01-28,0.1809096898,0.1727174374,0.1753759559,0.176074736,0.268021511,-0.03107480351,0.06135408224
2014-01-29,0.1813091709,0.1763756787,0.17707921,0.1804742864,0.2713904607,0.04600232091,-0.2056509472
2014-01-30,0.185122689,0.1806539132,0.1796411438,0.1839565506,0.2740515416,0.116072314,-0.4665305754
2014-01-31,0.1885017382,0.1848598492,0.1813781087,0.1850819666,0.2748988346,0.2326026304,-0.5807900449
2014-02-03,0.1898588436,0.1843620367,0.1807630914,0.1801198867,0.2710703218,0.2187711686,-0.3134492469
2014-02-04,0.1858788664,0.1787598991,0.1785730393,0.1751616841,0.2672347088,0.1237319468,0.06712947753
2014-02-05,0.1802116703,0.1721442792,0.176334121,0.1720365466,0.264797375,-0.02493963962,0.4748366718
2014-02-06,0.1768336109,0.168647825,0.176829997,0.1736430762,0.2659912021,-0.2246425607,0.7196082846
2014-02-07,0.1785437669,0.1699042044,0.1812341697,0.1787621979,0.2699055028,-0.3944042768,0.7798536744
2014-02-10,0.1833727896,0.1746446811,0.1885291797,0.1857004489,0.2752849711,-0.5204529614,0.6889739208
2014-02-11,0.1897699277,0.1817169863,0.1974950003,0.1933058373,0.2813137965,-0.573733044,0.5034639311
2014-02-12,0.1964560876,0.1889661584,0.2057116943,0.2000644422,0.2869237239,-0.5954479218,0.3119376015
2014-02-13,0.2015692426,0.1949050666,0.2115273229,0.2049577276,0.291440632,-0.5732562187,0.1756951329
2014-02-14,0.2054539031,0.1987572028,0.2152697517,0.2078752471,0.2948686557,-0.5724572164,0.1033175077
2014-02-18,0.2083604765,0.2013674461,0.2176157916,0.2094448972,0.2976923124,-0.569193092,0.06837961048
2014-02-19,0.2099618331,0.2033730568,0.2189476085,0.2110789835,0.3001364825,-0.5679695029,0.01880617585
2014-02-20,0.2123089223,0.2053423165,0.220504896,0.2128190227,0.3022361926,-0.5485126483,-0.03070630354
2014-02-21,0.2142901199,0.2069892162,0.2217071677,0.2138826974,0.303480493,-0.4981638442,-0.02677390944
2014-02-24,0.2146435799,0.206684737,0.2209031558,0.2136335565,0.3034882138,-0.4723231503,0.07325058096
2014-02-25,0.2146945261,0.2062447413,0.2196713462,0.2136479334,0.3035600195,-0.4461162753,0.1884061908
2014-02-26,0.2152923998,0.2067257099,0.2193254188,0.2150217513,0.3046032605,-0.4176000176,0.2410545188
2014-02-27,0.2170095616,0.2088421415,0.2208893917,0.2181998289,0.3070018101,-0.4426113951,0.1661687351
2014-02-28,0.2205058966,0.2119197149,0.224218298,0.2215109877,0.3094983903,-0.4993251294,0.03151163275
2014-03-03,0.2237062266,0.2136022411,0.2268881876,0.2231040281,0.3106847799,-0.6217285948,-0.06504928464
2014-03-04,0.2266658014,0.2150170178,0.2298994859,0.2249058903,0.3120412941,-0.7531361986,-0.2027061354
2014-03-05,0.228251511,0.2149556609,0.2309442851,0.2246121522,0.3118007164,-0.8684750991,-0.2370343033
2014-03-06,0.228299295,0.2144033643,0.2305704382,0.2234613629,0.3109102665,-0.9214842911,-0.207098427
2014-03-07,0.22737567,0.2137837171,0.2292305265,0.2216746535,0.309537039,-0.9379030821,-0.09380501316
2014-03-10,0.2252659562,0.2130547365,0.2280296091,0.2206066481,0.3087174636,-0.9390382312,0.08800179
2014-03-11,0.2235122493,0.2140006627,0.2271822374,0.2209200958,0.3089582001,-0.869489206,0.32958205
2014-03-12,0.2231004347,0.2162804262,0.2270329192,0.2221812122,0.3099258456,-0.7757103918,0.6666912143
2014-03-13,0.2247299604,0.2197537557,0.2278720433,0.2240899782,0.3113899493,-0.6877815024,1.112959324
2014-03-14,0.2267819105,0.2253200714,0.2310716496,0.2291178503,0.3152448927,-0.6012376204,1.439176824
2014-03-17,0.2331389876,0.2351734998,0.2379569007,0.2389564391,0.3227873057,-0.4673359099,1.505254743
2014-03-18,0.2437625331,0.2487872582,0.2480347371,0.2525393146,0.3331997727,-0.2325982721,1.281020232
2014-03-19,0.2575733497,0.2608595484,0.2599105847,0.2642733612,0.3421948805,-0.08503438991,0.990217062
2014-03-20,0.2702024741,0.2728069846,0.2711269975,0.2751758181,0.3505524462,0.06431396386,0.6295076839
2014-03-21,0.2824593683,0.2810859379,0.2806122244,0.2818716706,0.3556852882,0.1296645857,0.422761061
2014-03-24,0.2894233537,0.2853418548,0.2860792184,0.2856264743,0.3585636111,0.06318272091,0.3913047243
2014-03-25,0.2931159639,0.2876899804,0.2889840743,0.2863298455,0.359102784,-0.02869835764,0.5439455936
2014-03-26,0.2936442767,0.288143024,0.2903243637,0.2859469969,0.3588092431,-0.119378547,0.7707832179
2014-03-27,0.2931520113,0.2889883556,0.2927743962,0.287890714,0.3602992,-0.1988428871,0.8145573668
2014-03-28,0.2956638066,0.2937252267,0.2981784638,0.2943785774,0.3652725751,-0.2439001192,0.500493034
2014-03-31,0.3015439593,0.299848287,0.3052793366,0.3015908261,0.3708012663,-0.2982618751,-0.01929306999
2014-04-01,0.3080014136,0.3035815111,0.3107026684,0.3060571445,0.3742249967,-0.3790650226,-0.5736224378
2014-04-02,0.3115493969,0.3039720232,0.311216435,0.3055253014,0.3738173263,-0.4230215507,-0.9348960902
2014-04-03,0.310454494,0.3005599582,0.3061764933,0.3001263306,0.3696786557,-0.4074233366,-0.9996356266
2014-04-04,0.3050174963,0.2946557787,0.297649269,0.2916091453,0.3631496091,-0.3530157004,-0.8543195902
2014-04-07,0.2957679066,0.2862491127,0.2900345191,0.2846416581,0.3578085132,-0.3609344585,-0.7229815775
2014-04-08,0.2877929169,0.2796332155,0.2832103602,0.2795802413,0.3539285836,-0.3845426214,-0.6080908183
2014-04-09,0.2819383597,0.2758728885,0.2787619525,0.2757724647,0.3510096665,-0.4109024589,-0.4378552054
2014-04-10,0.2770057188,0.2720240707,0.273868085,0.2705157876,0.3469800903,-0.3982557224,-0.09030867179
2014-04-11,0.2709221247,0.2671332425,0.2712248483,0.2678686948,0.3449510253,-0.4370547687,0.1979026261
2014-04-14,0.269046127,0.2645241793,0.27123013,0.2685973261,0.3455097998,-0.4840735661,0.3014194917
2014-04-15,0.2710352733,0.2655823021,0.2740801073,0.2724799109,0.3484865105,-0.5269599184,0.2183072882
2014-04-16,0.2754615846,0.2678126026,0.2787301394,0.2767301939,0.3517453401,-0.575422455,0.09302041588
2014-04-17,0.2790836171,0.2690711931,0.2816273725,0.2785267157,0.3531233951,-0.6118668751,0.08471612295
2014-04-21,0.281799798,0.2701223023,0.2840825287,0.2793410263,0.3537485314,-0.656924224,0.1356124825
2014-04-22,0.2834182402,0.2715206806,0.2853511314,0.2799095664,0.3541847899,-0.6178870792,0.211568868
2014-04-23,0.2850291233,0.2737897752,0.2857761465,0.2805923245,0.3547073353,-0.5207834249,0.2686907151
2014-04-24,0.2870586449,0.2778239054,0.2872713411,0.2828464889,0.3564318816,-0.3618086378,0.1730414679
2014-04-25,0.2906172375,0.2835405313,0.2907316772,0.2860802242,0.3589028833,-0.2506745185,-0.06037161839
2014-04-28,0.2935813253,0.2876947002,0.2942273337,0.2895578808,0.3615542296,-0.250359033,-0.4011533802
2014-04-29,0.2959108082,0.2874208507,0.2958931252,0.2892188717,0.3612711025,-0.3350298176,-0.6275210257
2014-04-30,0.2937692661,0.2829331714,0.2941604624,0.2859705537,0.3587483191,-0.4017595901,-0.7206287728
2014-05-01,0.2894542157,0.2769665628,0.2896440487,0.2803560107,0.3544052053,-0.4696668143,-0.6162214764
2014-05-02,0.2836618405,0.270327291,0.2832765544,0.2741532137,0.349614883,-0.5077290054,-0.382796308
2014-05-05,0.2763942502,0.2633785645,0.2764268488,0.2688954501,0.345575126,-0.5836762954,-0.1010586184
2014-05-06,0.2708674059,0.2589899285,0.2708442872,0.2658632071,0.3433079235,-0.5926134654,0.1439219237
2014-05-07,0.2682093396,0.258360988,0.2682453956,0.2664503503,0.3439450154,-0.5754731749,0.234475563
2014-05-08,0.268592649,0.2605894824,0.2703161158,0.269065407,0.3463532902,-0.6187410219,0.1969206786
2014-05-09,0.2712225926,0.2637631466,0.2749043223,0.2725123175,0.3497162714,-0.6860427222,0.07311830587
2014-05-12,0.2748944175,0.2676241033,0.2798060877,0.2767613715,0.3540947186,-0.7587940595,-0.1279887865
2014-05-13,0.2784269407,0.2711658417,0.2834226885,0.2798544167,0.3579905758,-0.790366517,-0.2828543288
2014-05-14,0.2808143414,0.2723891641,0.2847992232,0.2800106271,0.3592315875,-0.8091091693,-0.2695247591
2014-05-15,0.2806618421,0.2715288418,0.2835109621,0.2782616361,0.3586115729,-0.7698164928,-0.1235402082
2014-05-16,0.2791534576,0.2692931483,0.28217996,0.2775584485,0.3584762017,-0.8021596436,0.006495759434
2014-05-19,0.2785066599,0.2683465079,0.2823294524,0.2775744552,0.3586754689,-0.8764081871,0.1134873118
2014-05-20,0.2794895602,0.2691655732,0.2835784865,0.278803894,0.3596751306,-0.9548682949,0.1450652158
2014-05-21,0.2820477586,0.2712717922,0.2859434763,0.2814561734,0.3616989943,-1.008615966,0.09713822656
2014-05-22,0.2856361007,0.2730226932,0.2883532648,0.2830582848,0.3628916941,-1.042588145,0.1042938405
2014-05-23,0.2883405025,0.2744270747,0.2904169214,0.2846164831,0.3640469846,-1.039536578,0.1277085088
2014-05-27,0.2899698785,0.275734426,0.2918535035,0.2864418808,0.3654135541,-0.9868728099,0.1572254037
2014-05-28,0.2913579913,0.2778060994,0.2937761768,0.2887099813,0.3671289311,-0.9557119154,0.1857203939
2014-05-29,0.2934586266,0.281269347,0.296566302,0.2923528195,0.3699069226,-0.9499763401,0.1787855313
2014-05-30,0.2965582605,0.285626423,0.3000920943,0.2962396503,0.3728785756,-0.9318377089,0.1636704019
2014-06-02,0.2996682519,0.2886750333,0.3031919473,0.2983468828,0.374490487,-0.9890950634,0.2338900183
2014-06-03,0.301241586,0.2903376439,0.3046437897,0.2997245216,0.3755456769,-1.013962548,0.3135485138
2014-06-04,0.3030718009,0.2927591486,0.3066269092,0.3028491854,0.3779413681,-1.000556761,0.2484231357
2014-06-05,0.3070544299,0.2974271781,0.311044158,0.3078270895,0.3817581504,-1.002224193,0.04992462569
2014-06-06,0.3117726774,0.3010972388,0.3158468904,0.3112590188,0.384389816,-1.078404761,-0.08081937854
2014-06-09,0.3138162142,0.3022118787,0.3177678205,0.3120785745,0.3850187397,-1.172195912,-0.06652466147
2014-06-10,0.3136120377,0.3018138403,0.3176519665,0.3114272269,0.3845199031,-1.186989264,0.05526284445
2014-06-11,0.3130262194,0.3017913326,0.3166044881,0.3106372775,0.3839146571,-1.116257052,0.2325869142
2014-06-12,0.3130902216,0.3031768869,0.3156354653,0.3113754193,0.3844806424,-1.000386375,0.3571389293
2014-06-13,0.3146624743,0.3069241777,0.3169113053,0.3150240289,0.3872776121,-0.9350364503,0.3190032253
2014-06-16,0.3169628626,0.3105789937,0.3186463711,0.3192577341,0.3905230739,-0.9020823812,0.2314217918
2014-06-17,0.3202828464,0.3138808347,0.3204727865,0.3229520328,0.3933550265,-0.8781542015,0.1497474771
2014-06-18,0.3237700436,0.3159426044,0.3251005382,0.3255744418,0.3953652809,-0.8424805426,0.1000945576
