,Date,DNCP,OPCP,HPCP,LPCP,CPCP,ACPCP,VTCP,MPN5P
469,2001-11-15,-0.87370847,0.07306571261,0.06696162795,0.06597292135,0.06461085658,-0.08654162489,0.4146385833,-0.7292384229
470,2001-11-16,-0.8733268347,0.07034755958,0.06287618881,0.06322611486,0.06093038462,-0.08936292828,0.3193763381,-0.8669823922
471,2001-11-19,-0.8729017307,0.06528838701,0.05793248916,0.05915101313,0.0562352637,-0.09296201295,0.2031252204,-0.932183857
472,2001-11-20,-0.8724846862,0.05812374938,0.05099835491,0.05203197328,0.04863578483,-0.09878752722,0.0758130348,-0.8000140059
473,2001-11-21,-0.8720594431,0.04851623024,0.04025257469,0.04340587685,0.0406550681,-0.1049052694,-0.08357112803,-0.5584831989
474,2001-11-23,-0.871608281,0.04113860613,0.03292225847,0.03685522197,0.03531925742,-0.1089955069,-0.2110275583,-0.3551917577
475,2001-11-26,-0.8711527677,0.03570671177,0.02853722446,0.03186695896,0.03088950797,-0.1123912027,-0.1058357516,-0.07459063808
476,2001-11-27,-0.8707485489,0.03038362745,0.02472989848,0.02655899348,0.02638016453,-0.1158479193,0.04961804228,0.3656727217
477,2001-11-28,-0.8703790405,0.02570744884,0.02296918986,0.02489331648,0.02549698774,-0.1165249295,0.09729001707,0.7913219023
478,2001-11-29,-0.870020431,0.02594073491,0.02580381246,0.02733298846,0.03092945819,-0.1123605842,0.1130866663,1.017160049
479,2001-11-30,-0.8696500165,0.03168299121,0.03193312422,0.0335154732,0.03842333709,-0.1066160329,0.1102474936,1.212928617
480,2001-12-03,-0.8692535559,0.03977417443,0.04135989204,0.04144292556,0.04963096193,-0.09802464107,0.1169165072,1.156231674
481,2001-12-04,-0.8688871188,0.05228664683,0.05407514476,0.05180058813,0.06350766911,-0.08738721093,0.1387483928,0.8046936184
482,2001-12-05,-0.8685387094,0.06661537478,0.06809747063,0.06422869128,0.07703600006,-0.07701683609,0.1551473876,0.321503188
483,2001-12-06,-0.8681899452,0.0791064382,0.07862672716,0.07614701202,0.08542017496,-0.07058978943,0.09907579937,-0.01143744922
484,2001-12-07,-0.8678228291,0.08643696424,0.08405512759,0.08250677965,0.08794849624,-0.06865164802,0.02250234628,-0.08909188987
485,2001-12-10,-0.8674265964,0.08861233949,0.08561816481,0.08601129136,0.08763708064,-0.06889037966,-0.01555301548,-0.0004999310841
486,2001-12-11,-0.8670595754,0.08828921092,0.08542993539,0.08704480434,0.08753200232,-0.06897088794,0.004359615703,0.1306890549
487,2001-12-12,-0.8667110486,0.08642441876,0.08537943815,0.08630427656,0.08805207056,-0.06857219936,0.02046124433,0.273952597
488,2001-12-13,-0.866363113,0.08520416947,0.08662568165,0.08671848421,0.08861328194,-0.06814201259,0.04728765292,0.3627614318
489,2001-12-14,-0.8659975169,0.08570635461,0.08905548599,0.08954367147,0.09314918967,-0.06466492638,0.06674229195,0.1571994781
490,2001-12-17,-0.8656024031,0.09074376922,0.09321592133,0.09516428715,0.09876220949,-0.06036215418,0.1094414485,-0.1954692707
491,2001-12-18,-0.8652339035,0.09741677609,0.09625585241,0.1003164091,0.1012817984,-0.05843069944,0.1213976464,-0.4161929385
492,2001-12-19,-0.8648777036,0.1012316646,0.09709607321,0.1013606793,0.0995647676,-0.05974688544,0.117891616,-0.4176287954
493,2001-12-20,-0.8645106856,0.1023648903,0.09470111593,0.09882231809,0.09361972972,-0.06430414249,0.0483022488,-0.1734099473
494,2001-12-21,-0.8641080161,0.0999575132,0.09090728332,0.09726105697,0.08998469038,-0.06709063767,-0.1524407528,-0.01107262059
495,2001-12-24,-0.8636511444,0.09697820149,0.08891620594,0.09627600482,0.08749393218,-0.06899997694,-0.4711982885,0.1344285078
496,2001-12-26,-0.8631924302,0.09463913651,0.08883217411,0.09533497953,0.08657511272,-0.06970436862,-0.5516888848,0.2670775163
497,2001-12-27,-0.8627487565,0.09376213024,0.08824005682,0.0938690901,0.08613472391,-0.07004198424,-0.5300572032,0.4366352733
498,2001-12-28,-0.8622966616,0.09310531102,0.08781353432,0.0921592378,0.08580235778,-0.07029676648,-0.4354546765,0.6636463564
499,2001-12-31,-0.8618143611,0.09226562591,0.08764499107,0.08977837576,0.0860701278,-0.07009148143,-0.2605526752,0.8744355983
500,2002-01-02,-0.8613509904,0.09267753495,0.08922790048,0.09065759468,0.09095882674,-0.06634392724,-0.08215572059,0.8329608977
501,2002-01-03,-0.8609224674,0.09747616839,0.09585482816,0.096822742,0.09869037469,-0.06041716889,0.07171766283,0.5751943668
502,2002-01-04,-0.8605070033,0.1055393074,0.1027867536,0.104402612,0.1041829124,-0.05620676871,0.1484468317,0.3516076278
503,2002-01-07,-0.8600857772,0.1116926272,0.1082270048,0.1094296848,0.1080151019,-0.05326915353,0.2010207332,0.1409251613
504,2002-01-08,-0.8597088064,0.1145870901,0.1119281984,0.1124847702,0.1111727499,-0.05084862193,0.2304211882,-0.08738325531
505,2002-01-09,-0.8593586139,0.1165812668,0.1143370032,0.1145720499,0.1122472112,-0.05002495933,0.2802162207,-0.2818090276
506,2002-01-10,-0.8590123881,0.1158741302,0.1140455443,0.1147638473,0.1127482004,-0.0496408983,0.2833863637,-0.5239328782
507,2002-01-11,-0.8586485147,0.1150753448,0.1127700531,0.1139560753,0.1114989938,-0.05059848014,0.3154724747,-0.8052596462
508,2002-01-14,-0.8582528326,0.1119113652,0.1094000971,0.1119568844,0.1095372551,-0.05210227308,0.328563392,-1.215396377
509,2002-01-15,-0.8578798061,0.1083676096,0.1060553006,0.108707061,0.1062879631,-0.05459306591,0.3905291561,-1.755713907
510,2002-01-16,-0.8575141171,0.1027666335,0.1004486477,0.1014275952,0.09831930579,-0.06070160519,0.478539294,-2.095479586
511,2002-01-17,-0.8571326415,0.09348279749,0.09064658697,0.09019540736,0.08774546056,-0.06880718786,0.5831503893,-2.226104487
512,2002-01-18,-0.8567125041,0.08022339871,0.07529905612,0.07320436352,0.06971620699,-0.08262785958,0.6520056892,-1.844004618
513,2002-01-22,-0.8562407388,0.06542728483,0.05851475512,0.05666940242,0.05207675172,-0.09614975611,0.6266629797,-1.362237923
514,2002-01-23,-0.8558073982,0.04994456493,0.0428322365,0.04299383759,0.03849220277,-0.1065632592,0.5612266049,-1.004321482
515,2002-01-24,-0.8553997563,0.03899977273,0.03184511542,0.0333785799,0.02956737117,-0.1134047573,0.4542142729,-0.8586743004
516,2002-01-25,-0.8549967689,0.0315089715,0.02326153569,0.02492581878,0.02174600059,-0.1194003737,0.3106169342,-0.7807935297
517,2002-01-28,-0.854581537,0.02567555918,0.01624218083,0.01667273005,0.015174252,-0.1244380319,0.2340725773,-0.7935359154
518,2002-01-29,-0.8542061081,0.01988201478,0.01038503006,0.008853580944,0.008638549318,-0.1294480845,0.2564760853,-0.8293127599
519,2002-01-30,-0.8538548494,0.01375671259,0.004382128204,0.002696784304,0.004365020873,-0.13272405,0.3104667429,-1.008831734
520,2002-01-31,-0.8535066237,0.009506108932,0.0007160117966,-0.001417184948,-0.000292355685,-0.1362942512,0.3606402812,-1.19219479
521,2002-02-01,-0.8531416096,0.004312891424,-0.004029674947,-0.006756073016,-0.008607284121,-0.1426681757,0.3898524163,-1.127640354
522,2002-02-04,-0.852747952,-0.005502764643,-0.01251169831,-0.01517461067,-0.01873356138,-0.1504306087,0.4089273275,-0.8729029528
523,2002-02-05,-0.852383264,-0.01636529114,-0.02106519119,-0.02310640598,-0.02711029799,-0.1568519201,0.3987718842,-0.5977364768
524,2002-02-06,-0.8520364347,-0.02462114961,-0.02873916143,-0.03012279486,-0.0338035209,-0.1619827242,0.3654421729,-0.317566189
525,2002-02-07,-0.8516891775,-0.03238193413,-0.0349781686,-0.03584335203,-0.03723819412,-0.1646156264,0.3094783281,-0.1501037166
526,2002-02-08,-0.8513226983,-0.03689632129,-0.0393231568,-0.03919223575,-0.03652786268,-0.1640711188,0.2377130725,-0.218471616
527,2002-02-11,-0.8509243557,-0.03808234628,-0.03988554323,-0.03832996022,-0.03467988368,-0.1626544945,0.1582337795,-0.4525830974
528,2002-02-12,-0.8505492268,-0.03641877717,-0.03868145598,-0.03597781333,-0.03387155539,-0.1620348498,0.1054724878,-0.7152039717
529,2002-02-13,-0.8501821637,-0.03407727191,-0.03594929428,-0.03441588981,-0.03288726647,-0.1612803374,0.09927250663,-1.053486386
530,2002-02-14,-0.8497999776,-0.03191237161,-0.03554345978,-0.03481309198,-0.03675687791,-0.164246711,0.1035948399,-1.212312551
531,2002-02-15,-0.8493796449,-0.03527910344,-0.04109423631,-0.04130987055,-0.04574805666,-0.1711390951,0.1053352012,-1.08505941
532,2002-02-19,-0.8489080422,-0.04398024503,-0.05047398079,-0.05139103733,-0.05621734854,-0.179164531,0.1273370313,-0.7802969633
533,2002-02-20,-0.8484750218,-0.05346953579,-0.05860557178,-0.06081687852,-0.06476772446,-0.1857189735,0.1661511649,-0.4322417654
534,2002-02-21,-0.8480677736,-0.06213347619,-0.06560607307,-0.06972044636,-0.07351183871,-0.1924218628,0.2271876283,0.09723866033
535,2002-02-22,-0.8476652058,-0.07036253535,-0.07091989365,-0.07587722092,-0.07771361798,-0.1956427368,0.2813354396,0.6089229816
536,2002-02-25,-0.847250385,-0.07363208962,-0.07055247715,-0.07691718272,-0.07698463361,-0.1950838667,0.3001683674,1.098055709
537,2002-02-26,-0.8468752706,-0.0714005851,-0.06703341611,-0.07452482669,-0.07371891731,-0.1925804444,0.3400411038,1.684915997
538,2002-02-27,-0.8465241775,-0.0664011307,-0.06031228048,-0.0683965667,-0.06584805608,-0.1865469151,0.3706098272,2.139156013
539,2002-02-28,-0.8461758942,-0.05803035559,-0.04997704264,-0.05804052636,-0.05188197018,-0.1758409671,0.3827231306,2.147283483
540,2002-03-01,-0.8458104999,-0.04467477535,-0.03436500934,-0.04312231228,-0.03135680856,-0.160107068,0.3688930699,1.612834331
541,2002-03-04,-0.8454160293,-0.02655070518,-0.0175987141,-0.02514715974,-0.01197156411,-0.1452469908,0.3418568912,0.9198282091
542,2002-03-05,-0.8450499828,-0.009099980681,-0.004699517537,-0.009092904847,0.001553872378,-0.1348788473,0.2731611729,0.2947709672
543,2002-03-06,-0.8447013413,0.003421874056,0.003800966159,0.00176213585,0.01031275511,-0.1281646015,0.2134266488,-0.2383027543
544,2002-03-07,-0.8443522404,0.01152054343,0.00906496622,0.008512475605,0.01422504516,-0.1251655811,0.1834683291,-0.6247923308
545,2002-03-08,-0.8439848809,0.0141343456,0.01122272052,0.01270003002,0.01619043916,-0.123658979,0.1545617032,-0.9339539563
546,2002-03-11,-0.8435884935,0.01209294163,0.00868962952,0.01184376675,0.0138101369,-0.1254836252,0.1244705835,-1.020115395
547,2002-03-12,-0.843221159,0.006559750262,0.001349994861,0.006885475027,0.006585254307,-0.1310219636,0.1338148934,-0.8621722391
548,2002-03-13,-0.8428721085,0.0005788501268,-0.005096155613,0.001487955533,-0.0007770378132,-0.1366656441,0.110629123,-0.7224168382
549,2002-03-14,-0.8425235452,-0.004453430769,-0.01069313682,-0.004639143464,-0.006818182809,-0.1412965854,0.1149295622,-0.6929728407
550,2002-03-15,-0.8421576085,-0.008790928456,-0.01396485054,-0.009556190887,-0.009984899065,-0.1437241196,0.114334477,-0.8327693535
551,2002-03-18,-0.8417632831,-0.01058857118,-0.01642474425,-0.01368009905,-0.01432362812,-0.1470500904,0.05611966863,-0.9461433788
552,2002-03-19,-0.841398048,-0.01500696528,-0.02034593525,-0.01854054333,-0.02022546286,-0.1515742836,-0.009143419417,-0.9765634284
553,2002-03-20,-0.8410499437,-0.02169917674,-0.02661111659,-0.02563731102,-0.02848351596,-0.1579046482,-0.01596834268,-0.8802479261
554,2002-03-21,-0.8406990613,-0.02920474309,-0.03342680308,-0.03222064993,-0.03464700895,-0.162629338,-0.03132786022,-0.8577062904
555,2002-03-22,-0.8403242046,-0.03520658188,-0.04016279772,-0.03825751413,-0.04227493977,-0.1684766157,-0.02601811791,-0.7939609124
556,2002-03-25,-0.839909703,-0.04243486197,-0.04636066291,-0.04542403863,-0.04983239743,-0.1742698945,0.01888665539,-0.8191646631
557,2002-03-26,-0.8395074821,-0.05023939802,-0.05206915924,-0.05187135613,-0.05495503833,-0.1781967167,0.07521952663,-1.05237998
558,2002-03-27,-0.8391006273,-0.05597456324,-0.05869378873,-0.05658634089,-0.0584660562,-0.180888142,0.08245184245,-1.476837012
559,2002-03-28,-0.8386680711,-0.06024657637,-0.06509974132,-0.06205296294,-0.06317730662,-0.1844996496,0.1133896048,-1.8538057
560,2002-04-01,-0.8381970196,-0.06772790574,-0.07454085093,-0.07281868349,-0.07310507269,-0.1921099689,0.1919226567,-1.889154479
561,2002-04-02,-0.8377772251,-0.07970757611,-0.08745390715,-0.08885096482,-0.08923200543,-0.2044723818,0.3039560895,-1.515557999
562,2002-04-03,-0.8373955708,-0.09458781259,-0.1009324458,-0.1050727547,-0.1038364534,-0.2156677214,0.3611285307,-1.096340717
563,2002-04-04,-0.837029041,-0.1088116502,-0.111334235,-0.1174337724,-0.1144526016,-0.2238057562,0.3619842537,-0.7558265518
564,2002-04-05,-0.8366544373,-0.1189120437,-0.1175335451,-0.1264232129,-0.1221169449,-0.2296810323,0.3533287614,-0.4420706828
565,2002-04-08,-0.8362565657,-0.1275845396,-0.1213760383,-0.1339690606,-0.1265766213,-0.2330996867,0.375217107,-0.1743824496
566,2002-04-09,-0.8358903196,-0.1290795859,-0.1239732063,-0.1366894125,-0.1320316963,-0.2372813641,0.363310179,0.2172674491
567,2002-04-10,-0.8355429464,-0.1319080191,-0.126277174,-0.1366525979,-0.1329040235,-0.2379500513,0.3355957116,0.4314593686
568,2002-04-11,-0.8351955429,-0.1309613746,-0.1275667345,-0.135168371,-0.1328464501,-0.2379059114,0.2653965252,0.5761518753
569,2002-04-12,-0.8348297606,-0.1280969705,-0.1259796321,-0.1312607451,-0.128245677,-0.2343791054,0.203945216,0.4222195076
570,2002-04-15,-0.8344345694,-0.1215904685,-0.121189155,-0.1265241352,-0.1225292656,-0.2299970983,0.1804696931,0.04088302783
571,2002-04-16,-0.8340678702,-0.1141938468,-0.1153571103,-0.1233640321,-0.1162747311,-0.2252025505,0.216768801,-0.5825253535
572,2002-04-17,-0.8337188281,-0.1080767822,-0.1131505154,-0.1250678276,-0.1159630313,-0.2249635988,0.2950732274,-1.129775288
573,2002-04-18,-0.8333696008,-0.1082018231,-0.1160067706,-0.1317935295,-0.1195432629,-0.2277080577,0.3934118667,-1.630254625
574,2002-04-19,-0.833002321,-0.112584023,-0.122203208,-0.1341661344,-0.1271085622,-0.233507367,0.4475710554,-1.961495089
575,2002-04-22,-0.8326060959,-0.1234700073,-0.1339116522,-0.1440784668,-0.141441637,-0.2444946003,0.4028841044,-1.926768675
576,2002-04-23,-0.8322387779,-0.1390248286,-0.1482549259,-0.1577693088,-0.1587075638,-0.2577300594,0.3859911699,-1.672007577
577,2002-04-24,-0.8318894317,-0.1572527755,-0.1631165375,-0.1710213666,-0.174785013,-0.2700544554,0.3649482021,-1.406232863
578,2002-04-25,-0.8315401083,-0.1735437876,-0.1754237321,-0.1836981846,-0.1878208279,-0.2800472376,0.3650094901,-1.219387912
579,2002-04-26,-0.8311728529,-0.1863067149,-0.1863247652,-0.1964904769,-0.2008497601,-0.2900348174,0.4022150452,-1.004694396
580,2002-04-29,-0.8307767097,-0.1999478528,-0.197034345,-0.2067343689,-0.2092797366,-0.2964970304,0.4613012137,-1.01037638
581,2002-04-30,-0.8304094796,-0.2087906383,-0.2045949364,-0.2159081333,-0.216871645,-0.3023168332,0.5202726398,-1.002094516
582,2002-05-01,-0.8300602075,-0.2160374555,-0.2112953907,-0.226836704,-0.2255486687,-0.3089683853,0.5617624144,-0.710164665
583,2002-05-02,-0.829710941,-0.2234841951,-0.2180490594,-0.2370114292,-0.2374035749,-0.3180559982,0.5902874908,-0.007215605598
584,2002-05-03,-0.8293437353,-0.2330283318,-0.2272730779,-0.2478464385,-0.2474768662,-0.3257778803,0.6065968942,0.8795940849
585,2002-05-06,-0.8289476586,-0.2400376778,-0.2313130284,-0.2539559685,-0.2495818075,-0.3273914821,0.6324486319,1.567507255
586,2002-05-07,-0.8285805418,-0.2379872971,-0.2257330726,-0.2511570519,-0.2403510205,-0.3203154395,0.6784531705,1.867973153
587,2002-05-08,-0.8282314963,-0.2259070464,-0.210402229,-0.2396616254,-0.2235080737,-0.3074041359,0.6875077232,1.801475637
588,2002-05-09,-0.8278826642,-0.2109348191,-0.1994549233,-0.228453209,-0.2150931141,-0.3009534745,0.6295198725,2.066535877
589,2002-05-10,-0.8275162136,-0.2020971915,-0.1929077916,-0.2189977294,-0.2063721359,-0.2942682606,0.5386537585,2.11166689
590,2002-05-13,-0.8271213174,-0.1930502853,-0.1828427458,-0.2042908081,-0.1895584651,-0.2813794859,0.4618857535,1.532073253
591,2002-05-14,-0.8267558329,-0.1765500172,-0.1688510075,-0.1829359377,-0.1716356379,-0.2676404356,0.3967228876,0.6809140708
592,2002-05-15,-0.8264087388,-0.1631967305,-0.1571088686,-0.1671760974,-0.1590784287,-0.2580144566,0.3346698436,-0.08110835055
593,2002-05-16,-0.8260617031,-0.1537160589,-0.1516458809,-0.1574291223,-0.15190675,-0.2525168505,0.2553630647,-0.7182909189
594,2002-05-17,-0.8256958418,-0.1489193395,-0.1514401832,-0.1556757962,-0.152483106,-0.2529586513,0.1991755239,-1.026731768
595,2002-05-20,-0.825298417,-0.152641242,-0.1569220605,-0.162669406,-0.1606248585,-0.2591998768,0.1570733644,-0.9891709957
596,2002-05-21,-0.8249242623,-0.1622841733,-0.165162752,-0.1722542885,-0.169588109,-0.2660708332,0.1266275771,-0.9469157357
597,2002-05-22,-0.8245582034,-0.1724203167,-0.1730615408,-0.1795487876,-0.1738738545,-0.2693561928,0.06937959181,-1.136269262
598,2002-05-23,-0.8241770742,-0.1770693244,-0.1785570651,-0.1840639587,-0.1786114805,-0.2729879392,0.01128163783,-1.343819642
599,2002-05-24,-0.8237578923,-0.182365273,-0.1856500502,-0.1903377409,-0.1883542242,-0.2804564218,-0.02711211986,-1.330293321
600,2002-05-28,-0.8232875623,-0.1911772383,-0.1945550685,-0.1997886249,-0.1998351742,-0.2892573386,0.02334452732,-1.184191399
601,2002-05-29,-0.8228557005,-0.2028643989,-0.2036509046,-0.2097501603,-0.2109430585,-0.2977722562,0.116183044,-0.9506948353
602,2002-05-30,-0.8224495329,-0.2125513602,-0.2109608438,-0.2203348646,-0.2215847641,-0.3059298176,0.2636259783,-0.5611105661
603,2002-05-31,-0.8220480259,-0.2209836624,-0.2189822958,-0.2316941114,-0.2335955899,-0.3151369197,0.4085876867,0.08835243657
604,2002-06-03,-0.8216342928,-0.2322339464,-0.2280508782,-0.2421012644,-0.2415567928,-0.3212396901,0.539016012,0.7404459157
605,2002-06-04,-0.8212601588,-0.2407117096,-0.2326630954,-0.2461553449,-0.24043369,-0.3203787176,0.6113044192,1.107174748
606,2002-06-05,-0.8209099805,-0.2415146865,-0.2309664579,-0.2438705209,-0.2319539183,-0.3138783829,0.6388857472,1.241044594
607,2002-06-06,-0.8205626024,-0.237225087,-0.2241273618,-0.238376898,-0.2214015896,-0.3057892849,0.6828147095,1.336708407
608,2002-06-07,-0.8201981561,-0.2306779426,-0.2130658966,-0.2283541548,-0.2094450163,-0.2966236971,0.7276021278,1.404397327
609,2002-06-10,-0.8198047088,-0.2169277406,-0.1988113803,-0.2128925867,-0.195631738,-0.2860348524,0.7458064426,1.382354235
610,2002-06-11,-0.8194396131,-0.2007486264,-0.1830622369,-0.1962292988,-0.181378632,-0.2751088626,0.7953593732,1.225565942
611,2002-06-12,-0.819091885,-0.1863733859,-0.1681070198,-0.1806674796,-0.165613377,-0.2630237422,0.8694644078,0.7426580026
612,2002-06-13,-0.8187437169,-0.1716354725,-0.1578427645,-0.1659162544,-0.1558638327,-0.2555500939,0.8659236287,0.3196157439
613,2002-06-14,-0.8183773725,-0.1618060256,-0.1508477254,-0.1558569528,-0.1483814509,-0.2498143811,0.871963735,-0.1922544551
614,2002-06-17,-0.8179821314,-0.1520630433,-0.1466392585,-0.1470764706,-0.1454741837,-0.2475857834,0.8433381923,-0.6118961565
615,2002-06-18,-0.8176159458,-0.1489143938,-0.1471008147,-0.1458734128,-0.1481434412,-0.2496319536,0.8122548438,-0.7659555347
616,2002-06-19,-0.8172680912,-0.1520564792,-0.1514240905,-0.1521417506,-0.1566025225,-0.256116416,0.8204662992,-0.6014191735
617,2002-06-20,-0.8169208108,-0.1606410816,-0.1580188047,-0.1624614984,-0.1656226551,-0.2630309686,0.86203057,-0.3387631229
618,2002-06-21,-0.8165562313,-0.1706793866,-0.1640276121,-0.1746498097,-0.1734135877,-0.2690032819,0.9181279355,-0.0324278618
619,2002-06-24,-0.8161632116,-0.1784952107,-0.1677430465,-0.1835332811,-0.1748805788,-0.2701278486,0.929588122,-0.07249753781
620,2002-06-25,-0.8157987744,-0.1804032444,-0.1697541361,-0.1878561942,-0.1756076659,-0.2706852069,0.9100624808,-0.2190634168
621,2002-06-26,-0.8154504777,-0.183666869,-0.1716627183,-0.1906876921,-0.1736030002,-0.2691484565,0.8917693869,-0.5614407847
622,2002-06-27,-0.8150977061,-0.1793987699,-0.1726706004,-0.1882594225,-0.1733766764,-0.2689749595,0.8219597174,-0.735314859
623,2002-06-28,-0.8147183512,-0.1784837375,-0.1750917031,-0.1869442525,-0.1780815228,-0.2725815922,0.7216105804,-0.6078415967
624,2002-07-01,-0.8142957895,-0.1818874684,-0.1814826636,-0.1907578055,-0.1869340784,-0.279367697,0.6039975064,-0.2213340134
625,2002-07-02,-0.8138812399,-0.1879740312,-0.1875660455,-0.1955030334,-0.1933498469,-0.2842858278,0.519070855,0.06517189848
626,2002-07-03,-0.8134585415,-0.1908700043,-0.1885754011,-0.1968072883,-0.1933253473,-0.2842670707,0.4335217797,0.003359050095
627,2002-07-05,-0.8130100809,-0.1870935085,-0.1838501644,-0.1924427098,-0.1889892138,-0.2809431332,0.3640058779,-0.3406543945
628,2002-07-08,-0.8125572989,-0.1828199829,-0.1812501917,-0.190908222,-0.1899368127,-0.2816695028,0.4566828116,-0.5288635844
629,2002-07-09,-0.8121555116,-0.1829478322,-0.1822506097,-0.192463849,-0.1919905364,-0.2832437625,0.6160244465,-0.7388686759
630,2002-07-10,-0.8117882378,-0.1852801167,-0.1868558778,-0.1989629407,-0.1961065637,-0.2863988998,0.7779849938,-0.8949031463
631,2002-07-11,-0.8114318123,-0.1909677706,-0.1937031782,-0.2084965435,-0.2001687083,-0.2895127588,0.9223563948,-1.150361762
632,2002-07-12,-0.8110636685,-0.1960118233,-0.1999824486,-0.218938422,-0.2067813441,-0.2945817706,0.9928497431,-1.466972877
633,2002-07-15,-0.8106696457,-0.2047666639,-0.2080717772,-0.23130766,-0.2143323696,-0.3003701553,1.048355631,-1.96182852
634,2002-07-16,-0.8103054618,-0.2132456801,-0.214343874,-0.2373296162,-0.2243939697,-0.3080830722,1.049845378,-2.616972607
635,2002-07-17,-0.8099591557,-0.2235955692,-0.2237649903,-0.2480441413,-0.2380007471,-0.3185135885,1.075649101,-3.255561836
636,2002-07-18,-0.8096123881,-0.2423347026,-0.24054072,-0.2691047171,-0.2599517945,-0.3353405599,1.146593725,-3.391344255
637,2002-07-19,-0.8092471638,-0.270747894,-0.2651844077,-0.301678858,-0.2897293465,-0.3581671086,1.283550541,-2.770396801
638,2002-07-22,-0.8088526364,-0.3039132109,-0.2935148148,-0.3408319799,-0.323324834,-0.3839203552,1.444621074,-1.483669757
639,2002-07-23,-0.8084866145,-0.3390297923,-0.3228620201,-0.3763680434,-0.3536303229,-0.4071515763,1.538542076,0.04372970652
640,2002-07-24,-0.8081382987,-0.3673780733,-0.3434119897,-0.3971933862,-0.3659585961,-0.4166020506,1.564975322,0.9247203843
641,2002-07-25,-0.8077898767,-0.3732133268,-0.3539790694,-0.3980347155,-0.371206035,-0.4206245468,1.492414653,1.404163281
642,2002-07-26,-0.8074235047,-0.3702472978,-0.3538609236,-0.3847888454,-0.3607078854,-0.4125770149,1.361976994,0.8901521231
643,2002-07-29,-0.8070282972,-0.3564143053,-0.3447514074,-0.3656560644,-0.3459561348,-0.4012687932,1.227408893,-0.05503468433
644,2002-07-30,-0.8066619397,-0.34482216,-0.3386958027,-0.3534917406,-0.3394815518,-0.3963055778,1.104413156,-0.5901158858
645,2002-07-31,-0.8063135146,-0.3400732173,-0.3393354886,-0.352353115,-0.3424586987,-0.3985877681,0.9725751881,-0.4744910244
646,2002-08-01,-0.805965114,-0.3428081293,-0.3442417937,-0.3583291442,-0.3533625734,-0.4069463199,0.8684313079,0.2947701183
647,2002-08-02,-0.8055988271,-0.3514414832,-0.3520235097,-0.3661320457,-0.3625637718,-0.4139996678,0.7882978482,1.237965358
648,2002-08-05,-0.8052037258,-0.3569822229,-0.3535618289,-0.3676719961,-0.3629508206,-0.4142963662,0.7342817617,1.802047734
649,2002-08-06,-0.80483746,-0.3534062015,-0.3453327998,-0.3614253801,-0.3519778772,-0.4058848796,0.7095643692,1.785026736
650,2002-08-07,-0.8044891034,-0.3423258456,-0.3337671624,-0.3503515841,-0.3355288273,-0.3932756021,0.6844447523,1.484068537
651,2002-08-08,-0.8041407512,-0.3309243456,-0.3195200247,-0.3356745391,-0.3191323074,-0.3807065928,0.6562245031,1.205650402
652,2002-08-09,-0.803774506,-0.3198693403,-0.3076011,-0.3214554364,-0.3082725993,-0.3723819069,0.6220277115,1.272552979
653,2002-08-12,-0.8033794649,-0.3114734264,-0.2975451811,-0.3109475691,-0.2991774749,-0.365409895,0.6283889389,1.498919097
654,2002-08-13,-0.8030133078,-0.3024787903,-0.2866321016,-0.3021987594,-0.2903070815,-0.3586101018,0.7027498298,1.729950558
655,2002-08-14,-0.8026651748,-0.2918793481,-0.276031858,-0.2907344848,-0.2753646829,-0.3471556953,0.7383875313,1.669564439
656,2002-08-15,-0.8023172545,-0.2758992067,-0.2644543361,-0.2754868038,-0.2608208641,-0.3360068166,0.7278820633,1.558633273
657,2002-08-16,-0.8019517619,-0.2613501567,-0.2534209469,-0.2597453574,-0.2459644955,-0.3246183507,0.6685827499,1.29208073
658,2002-08-19,-0.801557898,-0.2456810716,-0.2405137305,-0.2430932087,-0.2306809726,-0.3129024716,0.6222998002,0.7842460213
659,2002-08-20,-0.801193369,-0.2296685823,-0.2301666393,-0.2275732573,-0.2199757263,-0.3046961723,0.5676713574,0.2448286045
660,2002-08-21,-0.8008471822,-0.2166453605,-0.2211263216,-0.2155379279,-0.2109043711,-0.297742401,0.52078095,-0.4952384947
661,2002-08-22,-0.8005010537,-0.2071382564,-0.2153164397,-0.2083466307,-0.2070076227,-0.2947553064,0.4551730513,-1.255765324
662,2002-08-23,-0.8001361488,-0.204892491,-0.2159638113,-0.2102568395,-0.2112439455,-0.2980027912,0.3916831266,-1.756726187
663,2002-08-26,-0.7997397629,-0.2096687902,-0.2217032124,-0.2192037403,-0.2210365477,-0.3055095819,0.3732872635,-2.050031931
664,2002-08-27,-0.799366586,-0.2211743499,-0.2321832022,-0.2331327984,-0.23598241,-0.3169666433,0.4077443019,-2.057124179
665,2002-08-28,-0.7990014837,-0.2388183026,-0.2470274967,-0.2504419677,-0.2526206357,-0.3297209471,0.4626151563,-1.86568822
666,2002-08-29,-0.7986213502,-0.2571356415,-0.2616207872,-0.2674443431,-0.2674080722,-0.3410564183,0.5208573524,-1.608692773
667,2002-08-30,-0.7982032632,-0.2718310955,-0.2775227866,-0.2825276809,-0.2846698585,-0.3542886358,0.5312706583,-1.008897832
668,2002-09-03,-0.7977341613,-0.2873127537,-0.2936557438,-0.297803525,-0.300501545,-0.3664245949,0.5770982357,-0.2932859641
